ma1,ma2,ma3,ma4,ma5,ma6
0.7009430382776558,-0.5014408566603425,-1.041602868057443,0.38610582766325846,-0.4199316033577495,0.368726524320538
0.12695465987370175,-0.4205213257539109,-0.9996391201964263,-0.976728309928324,-0.2883783223492569,1.1210638998620999
0.27245834619754805,-0.5858367296945007,-1.1417277640810881,0.4420402728039367,0.36647869024206614,-0.12502205406100186
0.5172033569463567,-0.6783466414526568,-1.0005333182060618,0.20875485978527156,-0.02580987625713502,-0.7607187987187779
1.2560000875765436,-0.23678542978420553,-1.9084264022225892,0.977246908137868,-0.4912999848781694,-1.2658743799226113
0.5048903790206611,-0.7835076081604929,-1.3155533049207715,-0.4355383135191723,0.4236831184737974,-1.2386076424125734
0.9732760947622318,-0.25973382985564886,-1.9495075335077943,1.2531500551623054,-0.022695392575718766,0.12340474424270564
0.9790314793250059,-1.1625826748448393,-1.0833118354325917,0.267613649402073,0.32419663411719146,0.28247415418827876
0.957252371164454,-0.5234153065973323,-1.1942921237094843,-1.5557490238415381,1.7025313369236685,-0.36396909364319724
-0.20046817246560014,-0.3429821811821077,-1.45463314811117,0.042604408282235995,-0.43350109014555815,1.3369491527653004
-0.7128200951087778,-0.16842333895497044,-2.3345550051105857,-0.5635864584779602,-0.3149831076881675,1.084862097638827
0.23597364980765106,-0.09950094323336729,-2.0451100283198613,0.33031943874707587,0.8224406529080115,-0.7595907922248585
0.5886154518930788,-0.5478496314498664,-1.230410023410127,-1.454048388810722,0.5874658303381377,-0.8480428945097649
1.0786770759506303,-0.5738200286342076,-1.7803227782480362,0.096719905598737,0.43925663137941356,-0.6262139003047213
0.7777571027168941,-1.093283913263319,-0.8650565446068891,-1.7566549640090066,0.9341860032819655,0.31993385989920875
0.9665352813503757,-1.0510561465257358,-1.0627535077385106,1.4816819301746442,-0.07357908834942666,0.03739708872574229
0.3339849049957197,-0.6496021331341986,-1.080850541126784,-0.12303960961594271,0.7889799856458444,-0.22071426879029699
0.5577189410087864,-0.5932014979219074,-1.1460964173706618,-0.8470770795716185,0.8554267106779455,-0.18962665238043036
0.18533204973963782,-0.9190154458890806,-1.153662535774512,1.3982312935550865,0.30435435070087796,0.8076925649489878
0.5829096050215212,-0.7193458882323758,-1.0621200073527768,-0.09121160809646534,-0.3744794847449847,0.9717558337051213
1.0453517176413631,-0.9639143272406483,-1.232593433260285,-1.4500357579639291,0.365288249804793,-0.46379439838123737
0.5344280451472259,-0.775319547812072,-1.3228930331940274,-0.5263680190259051,-0.16370503941971226,-0.32424116794854313
0.18485247439171199,-0.5848902250316095,-1.132577640383859,-0.548112281994406,1.2530198118346536,-0.41347766493331795
