ma1,ma2,ma3,ma4,ma5,ma6
-0.9971344225966324,-0.7856898339154668,-0.5028815470765757,0.256037752828927,0.5650329838321958,-0.22324683803427708
-1.2847276106113186,-0.4172892728218169,-0.8262645536807727,0.7086938693344635,1.1409610946993776,-0.16476769426309565
-0.9865065588927858,-0.7149068064919063,-0.5204903575317221,-0.5455786191474294,0.5523409492676248,-0.6946327152383327
-1.0517301889523956,-0.7622307955422327,-0.5716955736998433,0.35903683912345097,0.8194573564704102,-1.0152831260925077
-1.0043877086841184,-0.6014868575187386,-0.7817539856260142,0.4649048505683126,0.8527163659462504,-0.8221402733105707
-0.6916587482507546,-0.9362144523936655,-0.5248759895465247,-0.19248072200021926,0.8233495114202938,-0.13553258575610977
-1.1728008807364263,-0.8436745468521767,-0.4965498532333859,-0.06600514138070329,0.6297313381119987,-1.3346888444818648
-0.7679867306470014,-0.9659759470036942,-0.34642111561111033,0.8696993636013701,0.16478532189326903,-1.3363621244799446
-0.5267072482538866,-0.35263747875226076,-1.0677029763112313,-0.5511957973426651,1.5653534427000328,-0.6017423542086513
-0.9588586884451277,-0.8120328833195811,-0.3973478339665653,0.37498044508971684,0.3685878074609923,-0.7711181918696846
-0.7375257145879399,-0.5444108141982456,-0.7597947466013472,-0.3693430145441729,0.9241559381374274,-0.8142846449812113
-0.9444653474413363,-0.6657418202680991,-0.890308567442549,0.5833281272208736,0.6647315688130083,-0.5863154935131855
-0.7310922587915347,-0.7558480171149116,-0.7530730591124328,-0.08917599033559699,1.322235396420916,-0.8576109188062293
-0.8195670395592878,-0.8060225064899948,-0.4786334951283872,-0.7161704156253585,0.2536814251671043,-0.5152947835932853
-1.0494356353862901,-0.746016805719656,-0.9375792159274676,-0.49073242385403987,1.0940780123227332,-0.671708289444705
-0.8354544153151675,-0.9250551410871846,-0.4216702290552358,-0.7416239948647065,0.40160891139752486,-0.5665474497278702
-0.6337460948790095,-0.4497967441219514,-0.8058439620519244,-0.6152100941602963,0.9224843768567724,-1.519016276151844
-0.8328857233114167,-0.5700941738426353,-0.6580292417214212,-0.24732221985909775,0.6397696154863868,-0.829744398653981
-1.2029800356244515,-0.9493432775784704,-0.22739788781103093,-0.22578940454050836,-0.08178879729084935,0.7148321559816033
-0.8218296641918795,-0.541112672029353,-0.610969674015513,-0.11095545712607426,0.31957875986709794,-0.5564128353626991
-0.32073134376520734,-0.3858607354935242,-1.073487828456944,-1.1145259668977126,1.7391626056347713,-0.7500601288734607
-1.07994039312168,-0.7642462072356895,-0.7139589948819075,0.16078669932201672,1.2158168205589404,-0.9141215474395605
-0.9661641897629247,-0.4216171765942322,-0.8238966180006001,0.03828101536755017,0.767963169420139,-0.8956236119560765
-0.9547387693279901,-0.7662061200484485,-0.9973262017372547,0.13499161512874308,0.9786995215400182,-0.1781008728763598
-1.0304079790909926,-0.9871175762888907,-0.2953066479835358,-0.7167501077858079,-0.2832150576858582,-0.5482817469272837
-0.7669921605428305,-0.9913533756889167,-0.5867114581128181,-0.6149773491771399,0.6451898549963418,0.40284569727084
-1.0203664586124996,-0.6865365472405428,-0.5749390115357096,0.9110478919791571,0.631066570796081,-0.7993424201916128
-1.0751377946703915,-0.8065726407677651,-0.5428400949465043,0.8836526823153262,0.684067913035483,-0.3274570747678922
-0.9450996901192205,-0.6817842665176047,-0.5366775461594715,0.6236958133015278,0.5806513099006357,-0.7998969987707321
-0.8744181422343184,-0.8414067411955646,-0.59797282912403,-0.08738209597093255,0.09550909712189926,-0.7209750744784407
-0.8462920491300536,-0.6673193980177274,-0.46149470304118767,1.7186268467111545,0.22907578986255728,-1.0909112314233358
-0.8878080930386298,-0.19147720580019448,-1.3647544008626922,0.16536490865370765,1.4522842575551846,-0.13574187193190512
-1.2584853282881983,-0.48731759002049624,-0.9378804261141578,1.1526712936206063,1.091139894862456,-1.2391250044551112
-1.3785327509213947,-0.6319529660714929,-0.6747523437948285,0.7616487109884,1.1156314656294406,-0.16925572901502092
-1.0341644544412887,-0.5365456084047818,-1.0160965476214712,0.3017159443251544,0.8425845592570006,-1.6351815888724552
-1.0194684412244654,-0.7403985070690651,-0.589151402722128,-0.04930101881618375,0.821230517520904,-0.31286561599339247
-0.9064724472550687,-0.9714905237711662,-0.482325591302705,-0.22678682594578387,0.3616350020811212,-1.3072186904185497
-0.8770556250935869,-0.7064575778541226,-0.7292627278522961,-0.14846227158390424,1.0692954819274,-0.8065034318861836
-0.4590405334704336,-0.49774391773090493,-0.844916328455259,-0.7872419445187884,1.0852152388763392,-1.2599496893391535
-1.423746725203408,-0.17800996493344276,-1.2317663253972557,0.6706239195639315,1.576120005782797,0.25143017630737596
-1.0539066337088177,-0.9568959472744141,-0.8403614368636304,-0.09693337055837624,1.1154167576416394,-0.9676877757523092
-0.5427907528170774,-0.8586998207292424,-0.48809822965891014,-0.7026653246430373,0.8131231259437933,-1.5515032380180886
-0.6404255822087329,-0.5232257680685142,-0.816745559656137,-0.7488532985316063,0.872257164237255,0.13843277048791808
-0.984431528521962,-0.504341009157785,-0.8645144714216311,0.1711032839589061,0.8380127188865049,-0.5233945268804904
-0.6880929179431695,-0.8767153510772248,-0.7549675375807782,0.13760533603606578,1.1896440075474914,0.6616885812381245
-1.3143401887174055,-0.6497623436998081,-1.2059094812310378,0.2819722899460545,1.7954579833002586,-0.6304020607929754
-0.8726030337040183,-0.792793029982857,-0.6370378253996986,-0.45283855002639734,0.706123649988317,-0.2693433045183758
-0.921592438205591,-0.7632747105670047,-0.7189370990329492,0.30506063373919046,0.6529810836298718,-0.4466263545208153
-0.6591417171557494,-0.5133651938640984,-0.9785534583526181,-0.7695817035430441,1.0459813613211466,-1.2126255487156672
-0.9036678680336703,-0.715983748418784,-0.42198863606029136,-0.41958253384111366,0.3349960063997688,-0.4105989246292265
-0.7765228737865355,-0.49391706181519446,-0.9351345050172083,-0.4476524187782718,1.247451625485361,-0.945536112683334
-0.4636277301239962,-0.5794347906789298,-0.8684291214446461,-0.444951839378118,1.1384901057739594,-0.2320831584058302
-1.004057354584672,-0.8107438531861397,-0.6714504716325572,-0.018746285097862997,1.2237172076090224,-0.8930303591915589
-0.7726105806140835,-0.5775882514943768,-0.7595569058732441,0.052061745184383966,0.9769230161779776,-1.0450123248238383
-0.9767142713142771,-0.4591795149112028,-0.8396786595001522,-0.5498674180334853,1.1359901832394081,-0.661405527878674
-0.6637379624119134,-0.4778541677806424,-1.039673127589166,-0.6357842226602171,1.046399076885081,-1.0725457727711416
-0.9490076560434243,-0.7075712123989925,-0.5082520554079666,0.2888938760064421,0.5943789047881398,-0.5154750701724471
-0.8625364338289567,-0.5532517903695611,-0.7307195826552858,0.2490435501716768,0.7947542593166533,-1.4024278292866612
-0.5469552621344029,-0.7466496099794124,-0.8162309687714366,-0.6007553282933367,1.0000428810914277,-0.8671485452682592
-1.0029109072719578,-0.7457781215460795,-0.6501459980616711,0.6813913819389819,0.5941697140986885,-0.9787488082294209
-1.1463382079184878,-0.6908817562522664,-0.6606884605559957,0.8218642774653786,0.5668909388479504,-0.6211015397130248
-0.8074623255262198,-0.5161003656047649,-0.7019932734445753,-0.4837979497494434,0.8023378722132906,-1.0948512581032679
-1.0854334394738532,-0.4792967033291442,-0.7648724495962183,0.21579509460365803,0.8022772371767564,-0.329026464285806
-0.7579181952374237,-0.624752647500447,-0.7149820936430382,0.0881859509675758,0.7434104776103351,-1.0267040798332334
-0.8791860960581195,-0.22870519320980745,-1.156418363241206,-0.5610913652336862,1.4480901798138126,-0.5366213689000086
-0.3100539908810561,-0.17976751103175603,-1.3673644897039885,-0.6370184910275192,1.756748988761292,-0.5854117999036768
-0.8966209998050123,-0.7209572289313628,-0.4403528188571725,0.14042798908211718,0.40112768863053394,-0.4265104687244288
-1.0303135945631496,-0.7963676228781612,-1.0333151347605345,-0.34926273749985987,1.120738369654754,-0.3231746089635203
-0.9106230796607958,-0.6186864219443285,-0.6909197749054327,-0.035646987652007266,0.877420631419059,-0.9989148907171718
-0.8768320655354492,-0.6131082095121906,-0.7631165654472022,-0.4934603266303274,0.8129520787671193,-0.7497146739273427
-1.142687758569489,-0.5148575600252402,-1.0528443755879482,0.6107647009238262,0.9015728321187387,-0.3628774667659974
-0.6353938309499523,-1.0304423158630065,-0.5248975167004066,-0.8864674099062066,1.241834357381208,-0.7630419839591783
-1.0061353861949094,-0.5812922750812636,-1.0664195689870852,0.009615931604854362,1.3560283037985366,0.39771951852016274
